Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-35030-80-6,172.16.0.1,35030,192.168.10.50,80,6,5/7/2017 10:19,20996990,2,1,12,0,12,0,6,8.485281374,0,0,0,0,0.571510488,0.142877622,1.05E+07,1.48E+07,2.10E+07,22,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251748,0.047625874,0,12,6,6.92820323,48,0,1,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,2,12,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35036-80-6,172.16.0.1,35036,192.168.10.50,80,6,5/7/2017 10:19,20997013,2,1,8,0,8,0,4,5.656854249,0,0,0,0,0.381006575,0.142877465,1.05E+07,1.48E+07,2.10E+07,91,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251644,0.047625822,0,8,4,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4,0,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35038-80-6,172.16.0.1,35038,192.168.10.50,80,6,5/7/2017 10:19,20997003,2,1,14,0,14,0,7,9.899494937,0,0,0,0,0.666761823,0.142877534,1.05E+07,1.48E+07,2.10E+07,43,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251689,0.047625845,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35042-80-6,172.16.0.1,35042,192.168.10.50,80,6,5/7/2017 10:19,20996999,2,1,13,0,13,0,6.5,9.192388155,0,0,0,0,0.619136097,0.142877561,1.05E+07,1.48E+07,2.10E+07,68,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251707,0.047625854,0,13,6.5,7.505553499,56.33333333,0,1,0,0,1,0,0,0,0,8.666666667,6.5,0,0,0,0,0,0,0,2,13,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35048-80-6,172.16.0.1,35048,192.168.10.50,80,6,5/7/2017 10:19,20996999,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.523884389,0.142877561,1.05E+07,1.48E+07,2.10E+07,49,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251707,0.047625854,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35050-80-6,172.16.0.1,35050,192.168.10.50,80,6,5/7/2017 10:19,20996945,2,1,5,0,5,0,2.5,3.535533906,0,0,0,0,0.23812988,0.142877928,1.05E+07,1.48E+07,2.10E+07,49,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095251952,0.047625976,0,5,2.5,2.886751346,8.333333333,0,1,0,0,1,0,0,0,0,3.333333333,2.5,0,0,0,0,0,0,0,2,5,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35064-80-6,172.16.0.1,35064,192.168.10.50,80,6,5/7/2017 10:19,20996911,2,1,8,0,8,0,4,5.656854249,0,0,0,0,0.381008425,0.14287816,1.05E+07,1.48E+07,2.10E+07,34,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252106,0.047626053,0,8,4,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4,0,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35068-80-6,172.16.0.1,35068,192.168.10.50,80,6,5/7/2017 10:19,20996896,2,1,14,0,14,0,7,9.899494937,0,0,0,0,0.666765221,0.142878262,1.05E+07,1.48E+07,2.10E+07,60,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252174,0.047626087,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35070-80-6,172.16.0.1,35070,192.168.10.50,80,6,5/7/2017 10:19,20996891,2,1,8,0,8,0,4,5.656854249,0,0,0,0,0.381008788,0.142878296,1.05E+07,1.48E+07,2.10E+07,106,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252197,0.047626099,0,8,4,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4,0,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35066-80-6,172.16.0.1,35066,192.168.10.50,80,6,5/7/2017 10:19,20996909,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714390866,0.142878173,1.05E+07,1.48E+07,2.10E+07,4,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252115,0.047626058,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35074-80-6,172.16.0.1,35074,192.168.10.50,80,6,5/7/2017 10:19,20996895,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.523886984,0.142878268,1.05E+07,1.48E+07,2.10E+07,69,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252179,0.047626089,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35076-80-6,172.16.0.1,35076,192.168.10.50,80,6,5/7/2017 10:19,20996880,2,1,5,0,5,0,2.5,3.535533906,0,0,0,0,0.238130618,0.142878371,1.05E+07,1.48E+07,2.10E+07,101,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252247,0.047626124,0,5,2.5,2.886751346,8.333333333,0,1,0,0,1,0,0,0,0,3.333333333,2.5,0,0,0,0,0,0,0,2,5,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35078-80-6,172.16.0.1,35078,192.168.10.50,80,6,5/7/2017 10:19,20996879,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714391887,0.142878377,1.05E+07,1.48E+07,2.10E+07,93,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252252,0.047626126,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35088-80-6,172.16.0.1,35088,192.168.10.50,80,6,5/7/2017 10:19,20996902,2,1,7,0,7,0,3.5,4.949747468,0,0,0,0,0.333382515,0.142878221,1.05E+07,1.48E+07,2.10E+07,88,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252147,0.047626074,0,7,3.5,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,4.666666667,3.5,0,0,0,0,0,0,0,2,7,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35126-80-6,172.16.0.1,35126,192.168.10.50,80,6,5/7/2017 10:19,20996819,2,1,6,0,6,0,3,4.242640687,0,0,0,0,0.285757571,0.142878786,1.05E+07,1.48E+07,2.10E+07,86,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252524,0.047626262,0,6,3,3.464101615,12,0,1,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,2,6,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35128-80-6,172.16.0.1,35128,192.168.10.50,80,6,5/7/2017 10:19,20996825,2,1,4,0,4,0,2,2.828427125,0,0,0,0,0.190504993,0.142878745,1.05E+07,1.48E+07,2.10E+07,49,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252497,0.047626248,0,4,2,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,2.666666667,2,0,0,0,0,0,0,0,2,4,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35130-80-6,172.16.0.1,35130,192.168.10.50,80,6,5/7/2017 10:19,20996831,2,1,18,0,18,0,9,12.72792206,0,0,0,0,0.857272224,0.142878704,1.05E+07,1.48E+07,2.10E+07,50,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252469,0.047626235,0,18,9,10.39230485,108,0,1,0,0,1,0,0,0,0,12,9,0,0,0,0,0,0,0,2,18,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35132-80-6,172.16.0.1,35132,192.168.10.50,80,6,5/7/2017 10:19,20996818,2,1,13,0,13,0,6.5,9.192388155,0,0,0,0,0.619141434,0.142878792,1.05E+07,1.48E+07,2.10E+07,81,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252528,0.047626264,0,13,6.5,7.505553499,56.33333333,0,1,0,0,1,0,0,0,0,8.666666667,6.5,0,0,0,0,0,0,0,2,13,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35134-80-6,172.16.0.1,35134,192.168.10.50,80,6,5/7/2017 10:19,20996817,2,1,6,0,6,0,3,4.242640687,0,0,0,0,0.285757598,0.142878799,1.05E+07,1.48E+07,2.10E+07,81,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252533,0.047626266,0,6,3,3.464101615,12,0,1,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,2,6,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35136-80-6,172.16.0.1,35136,192.168.10.50,80,6,5/7/2017 10:19,20996820,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.523888856,0.142878779,1.05E+07,1.48E+07,2.10E+07,52,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252519,0.04762626,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35138-80-6,172.16.0.1,35138,192.168.10.50,80,6,5/7/2017 10:19,20996817,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.52388893,0.142878799,1.05E+07,1.48E+07,2.10E+07,52,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252533,0.047626266,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35142-80-6,172.16.0.1,35142,192.168.10.50,80,6,5/7/2017 10:19,20996764,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714395799,0.14287916,1.05E+07,1.48E+07,2.10E+07,39,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252773,0.047626387,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35140-80-6,172.16.0.1,35140,192.168.10.50,80,6,5/7/2017 10:19,20996785,2,1,19,0,19,0,9.5,13.43502884,0,0,0,0,0.904900441,0.142879017,1.05E+07,1.48E+07,2.10E+07,25,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252678,0.047626339,0,19,9.5,10.96965511,120.3333333,0,1,0,0,1,0,0,0,0,12.66666667,9.5,0,0,0,0,0,0,0,2,19,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35146-80-6,172.16.0.1,35146,192.168.10.50,80,6,5/7/2017 10:19,20996757,2,1,10,0,10,0,5,7.071067812,0,0,0,0,0.476264025,0.142879207,1.05E+07,1.48E+07,2.10E+07,67,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252805,0.047626402,0,10,5,5.773502692,33.33333333,0,1,0,0,1,0,0,0,0,6.666666667,5,0,0,0,0,0,0,0,2,10,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35144-80-6,172.16.0.1,35144,192.168.10.50,80,6,5/7/2017 10:19,20996730,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714396956,0.142879391,1.05E+07,1.48E+07,2.10E+07,26,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252927,0.047626464,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35150-80-6,172.16.0.1,35150,192.168.10.50,80,6,5/7/2017 10:19,20996738,2,1,4,0,4,0,2,2.828427125,0,0,0,0,0.190505782,0.142879337,1.05E+07,1.48E+07,2.10E+07,66,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252891,0.047626446,0,4,2,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,2.666666667,2,0,0,0,0,0,0,0,2,4,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35148-80-6,172.16.0.1,35148,192.168.10.50,80,6,5/7/2017 10:19,20996776,2,1,9,0,9,0,4.5,6.363961031,0,0,0,0,0.428637235,0.142879078,1.05E+07,1.48E+07,2.10E+07,101,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252719,0.047626359,0,9,4.5,5.196152423,27,0,1,0,0,1,0,0,0,0,6,4.5,0,0,0,0,0,0,0,2,9,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35152-80-6,172.16.0.1,35152,192.168.10.50,80,6,5/7/2017 10:19,20996728,2,1,9,0,9,0,4.5,6.363961031,0,0,0,0,0.428638214,0.142879405,1.05E+07,1.48E+07,2.10E+07,75,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252937,0.047626468,0,9,4.5,5.196152423,27,0,1,0,0,1,0,0,0,0,6,4.5,0,0,0,0,0,0,0,2,9,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35154-80-6,172.16.0.1,35154,192.168.10.50,80,6,5/7/2017 10:19,20996724,2,1,17,0,17,0,8.5,12.02081528,0,0,0,0,0.809650115,0.142879432,1.05E+07,1.48E+07,2.10E+07,62,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095252955,0.047626477,0,17,8.5,9.814954576,96.33333333,0,1,0,0,1,0,0,0,0,11.33333333,8.5,0,0,0,0,0,0,0,2,17,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35156-80-6,172.16.0.1,35156,192.168.10.50,80,6,5/7/2017 10:19,20996695,2,1,13,0,13,0,6.5,9.192388155,0,0,0,0,0.619145061,0.142879629,1.05E+07,1.48E+07,2.10E+07,69,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253086,0.047626543,0,13,6.5,7.505553499,56.33333333,0,1,0,0,1,0,0,0,0,8.666666667,6.5,0,0,0,0,0,0,0,2,13,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35158-80-6,172.16.0.1,35158,192.168.10.50,80,6,5/7/2017 10:19,20996674,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.523892498,0.142879772,1.05E+07,1.48E+07,2.10E+07,42,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253182,0.047626591,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35160-80-6,172.16.0.1,35160,192.168.10.50,80,6,5/7/2017 10:19,20996658,2,1,20,0,20,0,10,14.14213562,0,0,0,0,0.952532541,0.142879881,1.05E+07,1.48E+07,2.10E+07,57,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253254,0.047626627,0,20,10,11.54700538,133.3333333,0,1,0,0,1,0,0,0,0,13.33333333,10,0,0,0,0,0,0,0,2,20,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35162-80-6,172.16.0.1,35162,192.168.10.50,80,6,5/7/2017 10:19,20996661,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714399304,0.142879861,1.05E+07,1.48E+07,2.10E+07,45,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253241,0.04762662,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35164-80-6,172.16.0.1,35164,192.168.10.50,80,6,5/7/2017 10:19,20996571,2,1,11,0,11,0,5.5,7.778174593,0,0,0,0,0.523895068,0.142880473,1.05E+07,1.48E+07,2.10E+07,51,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253649,0.047626824,0,11,5.5,6.350852961,40.33333333,0,1,0,0,1,0,0,0,0,7.333333333,5.5,0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35166-80-6,172.16.0.1,35166,192.168.10.50,80,6,5/7/2017 10:19,20996609,2,1,15,0,15,0,7.5,10.60660172,0,0,0,0,0.714401073,0.142880215,1.05E+07,1.48E+07,2.10E+07,49,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253476,0.047626738,0,15,7.5,8.660254038,75,0,1,0,0,1,0,0,0,0,10,7.5,0,0,0,0,0,0,0,2,15,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35170-80-6,172.16.0.1,35170,192.168.10.50,80,6,5/7/2017 10:19,20996579,2,1,17,0,17,0,8.5,12.02081528,0,0,0,0,0.809655706,0.142880419,1.05E+07,1.48E+07,2.10E+07,42,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253613,0.047626806,0,17,8.5,9.814954576,96.33333333,0,1,0,0,1,0,0,0,0,11.33333333,8.5,0,0,0,0,0,0,0,2,17,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35168-80-6,172.16.0.1,35168,192.168.10.50,80,6,5/7/2017 10:19,20996656,2,1,17,0,17,0,8.5,12.02081528,0,0,0,0,0.809652737,0.142879895,1.05E+07,1.48E+07,2.10E+07,57,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253263,0.047626632,0,17,8.5,9.814954576,96.33333333,0,1,0,0,1,0,0,0,0,11.33333333,8.5,0,0,0,0,0,0,0,2,17,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35176-80-6,172.16.0.1,35176,192.168.10.50,80,6,5/7/2017 10:19,20996580,2,1,8,0,8,0,4,5.656854249,0,0,0,0,0.381014432,0.142880412,1.05E+07,1.48E+07,2.10E+07,74,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253608,0.047626804,0,8,4,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4,0,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35178-80-6,172.16.0.1,35178,192.168.10.50,80,6,5/7/2017 10:19,20996536,2,1,13,0,13,0,6.5,9.192388155,0,0,0,0,0.619149749,0.142880711,1.05E+07,1.48E+07,2.10E+07,67,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253808,0.047626904,0,13,6.5,7.505553499,56.33333333,0,1,0,0,1,0,0,0,0,8.666666667,6.5,0,0,0,0,0,0,0,2,13,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35172-80-6,172.16.0.1,35172,192.168.10.50,80,6,5/7/2017 10:19,20996675,2,1,10,0,10,0,5,7.071067812,0,0,0,0,0.476265885,0.142879765,1.05E+07,1.48E+07,2.10E+07,44,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253177,0.047626588,0,10,5,5.773502692,33.33333333,0,1,0,0,1,0,0,0,0,6.666666667,5,0,0,0,0,0,0,0,2,10,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35174-80-6,172.16.0.1,35174,192.168.10.50,80,6,5/7/2017 10:19,20996639,2,1,5,0,5,0,2.5,3.535533906,0,0,0,0,0.238133351,0.14288001,1.05E+07,1.48E+07,2.10E+07,86,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.09525334,0.04762667,0,5,2.5,2.886751346,8.333333333,0,1,0,0,1,0,0,0,0,3.333333333,2.5,0,0,0,0,0,0,0,2,5,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35180-80-6,172.16.0.1,35180,192.168.10.50,80,6,5/7/2017 10:19,20996566,2,1,7,0,7,0,3.5,4.949747468,0,0,0,0,0.33338785,0.142880507,1.05E+07,1.48E+07,2.10E+07,50,2.10E+07,2.10E+07,0,2.10E+07,2.10E+07,0,0,0,0,0,1,0,0,0,64,32,0.095253671,0.047626836,0,7,3.5,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,4.666666667,3.5,0,0,0,0,0,0,0,2,7,1,0,229,235,0,32,0,0,0,0,0,0,0,0,DoS Slowhttptest
172.16.0.1-192.168.10.50-37510-80-6,172.16.0.1,37510,192.168.10.50,80,6,5/7/2017 10:43,97482936,5,8,367,11595,355,0,73.4,157.4477691,4344,0,1449.375,1729.380148,122.7086554,0.133356673,8123578,2.81E+07,9.75E+07,2,9.75E+07,2.44E+07,4.87E+07,9.75E+07,2,9.75E+07,1.39E+07,3.68E+07,9.75E+07,47,0,0,0,0,144,264,0.051291028,0.082065645,0,4344,854.8571429,1458.02806,2125845.824,1,0,0,0,0,0,0,0,1,920.6153846,73.4,1449.375,0,0,0,0,0,0,5,367,8,11595,0,235,2,20,2197,0,2197,2197,9.75E+07,0,9.75E+07,9.75E+07,DoS Hulk
172.16.0.1-192.168.10.50-37512-80-6,172.16.0.1,37512,192.168.10.50,80,6,5/7/2017 10:43,97469083,4,7,371,11595,365,0,92.75,181.5220372,5792,0,1656.428571,1947.638216,122.7671343,0.112856299,9746908.3,3.08E+07,9.74E+07,4,9.75E+07,3.25E+07,5.63E+07,9.74E+07,4,22621,3770.166667,5686.62112,12020,47,0,0,0,0,124,232,0.041038654,0.071817645,0,5792,997.6666667,1655.714311,2741389.879,1,0,0,0,0,0,0,0,1,1088.363636,92.75,1656.428571,0,0,0,0,0,0,4,371,7,11595,0,235,1,20,0,0,0,0,9.74E+07,0,9.74E+07,9.74E+07,DoS Hulk
